date,cap_price,equal_price,cap_ret_1m,equal_ret_1m,breadth_signal
2023-12-12,4643.7001953125,146.70004272460938,0.05262331853951374,0.08251536854270403,HEALTHY
2023-12-13,4707.08984375,149.81375122070312,0.04702040599991708,0.0748322674079045,HEALTHY
2023-12-14,4719.5498046875,151.85739135742188,0.04811807721143735,0.08439462355409977,HEALTHY
2023-12-15,4719.18994140625,150.7777557373047,0.04679202883261935,0.08025427056658696,HEALTHY
2023-12-18,4740.56005859375,150.84454345703125,0.05018587380700734,0.07553292785673005,HEALTHY
2023-12-19,4768.3701171875,152.1123046875,0.04859726701309164,0.0802655488960875,HEALTHY
2023-12-20,4698.35009765625,149.5961151123047,0.03529163792566403,0.06436361974332416,HEALTHY
2023-12-21,4746.75,151.43484497070312,0.04172607720694832,0.07244431400280438,HEALTHY
2023-12-22,4754.6298828125,151.94776916503906,0.042832963927926127,0.07292711565899146,HEALTHY
2023-12-26,4774.75,152.81874084472656,0.049296399582757555,0.0812852607548169,HEALTHY
2023-12-27,4781.580078125,152.9639129638672,0.04976847620951674,0.08334698597272361,HEALTHY
2023-12-28,4783.35009765625,153.30262756347656,0.051151724732895865,0.08146346378197222,HEALTHY
2023-12-29,4769.830078125,152.71231079101562,0.04422923115636013,0.06821871932707535,HEALTHY
2024-01-02,4742.830078125,152.7606964111328,0.03225508889560058,0.05272729643463947,HEALTHY
2024-01-03,4704.81005859375,150.5057830810547,0.029548529641649557,0.03670551723144877,HEALTHY
2024-01-04,4688.68017578125,150.25416564941406,0.02660284799892243,0.04426415753440138,HEALTHY
2024-01-05,4697.240234375,150.689697265625,0.03251029725294963,0.046940474528346154,HEALTHY
2024-01-08,4763.5400390625,152.3058319091797,0.038806391625940906,0.052599304208809095,HEALTHY
2024-01-09,4756.5,151.53163146972656,0.03304032450489136,0.043979861280334376,HEALTHY
2024-01-10,4783.4501953125,151.7929229736328,0.03483230846635221,0.03655518898564747,HEALTHY
2024-01-11,4780.240234375,151.357421875,0.029403284734085045,0.03174763322416774,HEALTHY
2024-01-12,4783.830078125,151.01870727539062,0.01630311655871508,0.008043027057725638,HEALTHY
2024-01-16,4765.97998046875,150.06060791015625,0.009837839985316954,-0.011832044730944902,FRAGILE
2024-01-17,4739.2099609375,148.87997436523438,0.004242257628919388,-0.01258661374013792,FRAGILE
2024-01-18,4780.93994140625,149.64451599121094,0.008517956172562124,-0.007955391944039047,HEALTHY
2024-01-19,4839.81005859375,150.79612731933594,0.014982046202484556,-0.008652668637609717,HEALTHY
2024-01-22,4850.43017578125,151.58969116210938,0.03236882628241444,0.013326389180013498,HEALTHY
2024-01-23,4864.60009765625,151.6671142578125,0.024827534135197782,0.00153379023932243,HEALTHY
2024-01-24,4868.5498046875,150.8832244873047,0.02395978755082684,-0.00700599083213993,HEALTHY
2024-01-25,4894.16015625,152.40260314941406,0.025008671919995784,-0.0027230802518869446,HEALTHY
2024-01-26,4890.97021484375,152.42196655273438,0.022877403479906855,-0.003542969061342105,HEALTHY
2024-01-29,4927.93017578125,153.35101318359375,0.030225694371783796,0.00031562159687803515,HEALTHY
2024-01-30,4924.97021484375,153.3800506591797,0.032525296326642916,0.004372534635258329,HEALTHY
2024-01-31,4845.64990234375,151.41549682617188,0.021679002309818785,-0.008805927287347082,HEALTHY
2024-02-01,4906.18994140625,153.1768341064453,0.04280297829338764,0.01774716539597776,HEALTHY
2024-02-02,4958.60986328125,153.04132080078125,0.0575705054258735,0.018549603196163167,HEALTHY
2024-02-05,4942.81005859375,151.72518920898438,0.052279596521727534,0.00687168374579783,HEALTHY
2024-02-06,4954.22998046875,152.6832733154297,0.040031140673224774,0.0024781809174259095,HEALTHY
2024-02-07,4995.06005859375,153.2832794189453,0.05015453770498257,0.0115596191516536,HEALTHY
2024-02-08,4997.91015625,153.62200927734375,0.04483373970270632,0.01204987866284557,HEALTHY
2024-02-09,5026.60986328125,153.80584716796875,0.051539173101508684,0.01617644686753983,HEALTHY
2024-02-12,5021.83984375,154.85104370117188,0.04975297235437903,0.02537656754532258,HEALTHY
2024-02-13,4953.169921875,152.2768096923828,0.039276275220073265,0.014768711210029428,HEALTHY
2024-02-14,5000.6201171875,153.6703643798828,0.05515901561750769,0.0321761877987472,HEALTHY
2024-02-15,5029.72998046875,155.57684326171875,0.05203789257166891,0.0396427976742979,HEALTHY
2024-02-16,5005.56982421875,154.87042236328125,0.03424922953963261,0.02701856550544779,HEALTHY
2024-02-20,4975.509765625,154.5123291015625,0.025787318920347913,0.019279925416086918,HEALTHY
2024-02-21,4981.7998046875,154.82200622558594,0.024092362101401976,0.020801424113671585,HEALTHY
2024-02-22,5087.02978515625,156.36074829101562,0.04487578215968835,0.036303066973305764,HEALTHY
2024-02-23,5088.7998046875,156.77688598632812,0.03976977504280055,0.028702153024417587,HEALTHY
2024-02-26,5069.52978515625,156.1478271484375,0.03650800607425175,0.024444380819703238,HEALTHY
2024-02-27,5078.18017578125,156.83493041992188,0.030489474209358214,0.022718579838511666,HEALTHY
2024-02-28,5069.759765625,156.8929901123047,0.02939907135780384,0.022903496497930886,HEALTHY
2024-02-29,5096.27001953125,157.54139709472656,0.05172064062372317,0.040457551551591475,HEALTHY
2024-03-01,5137.080078125,158.64466857910156,0.04706098611676879,0.0356962232869793,HEALTHY
2024-03-04,5130.9501953125,158.9349822998047,0.03475577566757937,0.038510262902758274,HEALTHY
2024-03-05,5078.64990234375,158.20916748046875,0.027482311102330126,0.04273501522910239,HEALTHY
2024-03-06,5104.759765625,159.10916137695312,0.030384093138527968,0.04208639179648799,HEALTHY
2024-03-07,5157.35986328125,160.35755920410156,0.032492062714695846,0.04615167298072498,HEALTHY
2024-03-08,5123.68994140625,160.17369079589844,0.02516647583169518,0.042648065530288104,HEALTHY
2024-03-11,5117.93994140625,160.37693786621094,0.018169319006066997,0.04272328275703341,HEALTHY
2024-03-12,5175.27001953125,160.79307556152344,0.030552582430959818,0.03837256577888071,HEALTHY
2024-03-13,5165.31005859375,160.87049865722656,0.04282916598153874,0.05643465332773934,HEALTHY
2024-03-14,5150.47998046875,159.42855834960938,0.02996825589013863,0.03747107643665082,HEALTHY
2024-03-15,5117.08984375,159.1188507080078,0.017368698443153585,0.022766932224807634,HEALTHY
2024-03-18,5149.419921875,159.55618286132812,0.028738006402438288,0.030256006450705142,HEALTHY
2024-03-19,5178.509765625,160.50848388671875,0.04079983952649324,0.0388069665380224,HEALTHY
2024-03-20,5224.6201171875,161.87867736816406,0.04874148340355311,0.04557925139076224,HEALTHY
2024-03-21,5241.52978515625,162.98654174804688,0.030371357457120718,0.04237504315788665,HEALTHY
2024-03-22,5234.18017578125,161.93701171875,0.02856869530607864,0.032913816982382604,HEALTHY
2024-03-25,5218.18994140625,161.587158203125,0.029324249496527566,0.03483449724546439,HEALTHY
2024-03-26,5203.580078125,161.43167114257812,0.02469386630702952,0.029309419211323462,HEALTHY
2024-03-27,5248.490234375,164.01663208007812,0.03525422840779635,0.04540446302077816,HEALTHY
2024-03-28,5254.35009765625,164.58995056152344,0.031018779915342964,0.044740960768290705,HEALTHY
2024-04-01,5243.77001953125,163.61817932128906,0.020768596125367633,0.031350002409363364,HEALTHY
2024-04-02,5205.81005859375,162.2091064453125,0.014589863559704819,0.020600399598193597,HEALTHY
2024-04-03,5211.490234375,162.38401794433594,0.026156623233656084,0.02638817035923391,HEALTHY
2024-04-04,5147.2099609375,160.7319793701172,0.008315806670934123,0.01019940007929132,HEALTHY
2024-04-05,5204.33984375,161.69407653808594,0.009109308195309751,0.008334607614495226,HEALTHY
2024-04-08,5202.39013671875,162.18966674804688,0.015360062028050736,0.012586186546186928,HEALTHY
2024-04-09,5209.91015625,162.8310546875,0.017970162975081694,0.015302180313084168,HEALTHY
2024-04-10,5160.64013671875,160.0614776611328,-0.0028268829949523733,-0.004549934117720755,WEAK
2024-04-11,5199.06005859375,159.9448699951172,0.006533973685441952,-0.0057538745129500635,HEALTHY
2024-04-12,5123.41015625,157.4085235595703,-0.005255786707530574,-0.012670470152589264,WEAK
2024-04-15,5061.81982421875,156.04803466796875,-0.01080106490581878,-0.019298882730583444,WEAK
2024-04-16,5051.41015625,155.1831512451172,-0.019033166281244518,-0.02740747201261129,WEAK
2024-04-17,5022.2099609375,154.86245727539062,-0.030182390641612655,-0.035175876530694095,WEAK
2024-04-18,5011.1201171875,154.71669006347656,-0.040864215045539165,-0.04424293193598838,WEAK
2024-04-19,4967.22998046875,155.29974365234375,-0.052332012967722386,-0.047162164515311855,WEAK
2024-04-22,5010.60009765625,156.48532104492188,-0.04271539584355799,-0.0336655012709296,WEAK
2024-04-23,5070.5498046875,157.87498474121094,-0.028293361946683415,-0.022973196033608256,WEAK
2024-04-24,5071.6298828125,158.09849548339844,-0.025357579460955515,-0.020647594338757624,WEAK
2024-04-25,5048.419921875,157.76808166503906,-0.03811959317169711,-0.038097053547522686,WEAK
2024-04-26,5099.9599609375,157.8458251953125,-0.02938329838120557,-0.04097531679912614,WEAK
2024-04-29,5116.169921875,158.94393920898438,-0.024333656354299182,-0.028567975341701524,WEAK
2024-04-30,5035.68994140625,156.65052795410156,-0.03267889440312288,-0.03426798046683632,WEAK
2024-05-01,5018.39013671875,156.11605834960938,-0.03705276014575665,-0.03859960896444359,WEAK
2024-05-02,5064.2001953125,157.07810974121094,-0.016127138052452916,-0.022732686072959307,WEAK
2024-05-03,5127.7900390625,158.19564819335938,-0.014708840503456,-0.021636094652499716,WEAK
2024-05-06,5180.740234375,159.41038513183594,-0.004161529945811648,-0.0171359968359045,WEAK
2024-05-07,5187.7001953125,159.85740661621094,-0.004263021870128836,-0.018262167969101406,WEAK
2024-05-08,5187.669921875,159.81854248046875,0.005237680683047197,-0.0015177617014031641,HEALTHY
2024-05-09,5214.080078125,161.15957641601562,0.0028889875019664224,0.007594531921752301,HEALTHY
2024-05-10,5222.68017578125,161.4219512939453,0.019375770532474634,0.02549688951790552,HEALTHY
2024-05-13,5221.419921875,161.38308715820312,0.03153018147596409,0.034188527279988,HEALTHY
2024-05-14,5246.68017578125,162.02447509765625,0.038656536193095725,0.044085480914954234,HEALTHY
2024-05-15,5308.14990234375,163.31692504882812,0.05693508308698303,0.054593398052589226,HEALTHY
2024-05-16,5297.10009765625,163.05453491210938,0.05706907313753562,0.05389104979696757,HEALTHY
2024-05-17,5303.27001953125,163.29750061035156,0.06765139532170172,0.051498841980780696,HEALTHY
2024-05-20,5308.1298828125,163.1614532470703,0.05938007012282265,0.04266299329271872,HEALTHY
2024-05-21,5321.41015625,163.09339904785156,0.04947399418709786,0.0330540922312339,HEALTHY
2024-05-22,5307.009765625,162.4714813232422,0.04641109234137741,0.02765988269826991,HEALTHY
2024-05-23,5267.83984375,160.19752502441406,0.043463088505028,0.015398826769872365,HEALTHY
2024-05-24,5304.72021484375,161.25677490234375,0.04014938459803319,0.021609375495428296,HEALTHY
2024-05-28,5306.0400390625,160.1392059326172,0.03711176917241943,0.00752005222458485,HEALTHY
2024-05-29,5266.9501953125,158.263671875,0.04592424406528672,0.010297724124945784,HEALTHY
2024-05-30,5235.47998046875,158.99252319335938,0.043258861474636756,0.018425169544752373,HEALTHY
2024-05-31,5277.509765625,161.1012725830078,0.04212107777846974,0.02561249844695168,HEALTHY
2024-06-03,5283.39990234375,160.24609375,0.030346379648122257,0.012961453618081764,HEALTHY
2024-06-04,5291.33984375,159.76023864746094,0.021348225228733586,0.002194672043077217,HEALTHY
2024-06-05,5354.02978515625,160.7319793701172,0.032062298047609294,0.005470955474749628,HEALTHY
2024-06-06,5352.9599609375,160.4210205078125,0.0318620963846441,0.0037697629949127176,HEALTHY
2024-06-07,5346.990234375,159.91571044921875,0.025490624282432428,-0.007718225590181316,HEALTHY
2024-06-10,5360.7900390625,160.34327697753906,0.026444250582621676,-0.006682327327601212,HEALTHY
2024-06-11,5375.31982421875,159.68247985839844,0.02947472232581605,-0.010537704599352438,FRAGILE
2024-06-12,5421.02978515625,160.5376739501953,0.03323046260372431,-0.009176398482789727,HEALTHY
2024-06-13,5433.740234375,160.08090209960938,0.02365990681156105,-0.019814375933487893,FRAGILE
2024-06-14,5431.60009765625,159.060546875,0.02539125134892406,-0.024494798867521483,FRAGILE
2024-06-17,5473.22998046875,160.2169647216797,0.03204814393978794,-0.018864562391695316,FRAGILE
2024-06-18,5487.02978515625,160.61538696289062,0.0337030001701768,-0.015604582047478166,FRAGILE
